,source_node,path,distance
2370,237,"[237, 491, 102, 581, 891]",5
2371,237,"[237, 793, 74, 627, 716]",5
2372,237,"[237, 414, 233, 884, 699]",5
2373,237,"[237, 491, 446, 40, 119, 290]",6
2374,237,"[237, 414, 285, 91, 727, 335]",6
2375,237,"[237, 793, 159, 978, 73, 605]",6
2376,237,"[237, 793, 448, 473, 835, 95]",6
2377,237,"[237, 793, 64, 761, 495, 805, 200]",7
2378,237,"[237, 414, 285, 340, 191, 724, 780]",7
2379,237,"[237, 414, 233, 884, 50, 56, 754]",7
2380,238,"[238, 961, 455, 462, 290]",5
2381,238,"[238, 96, 136, 834, 200]",5
2382,238,"[238, 808, 196, 727, 335]",5
2383,238,"[238, 96, 551, 835, 95]",5
2384,238,"[238, 808, 310, 233, 627, 716]",6
2385,238,"[238, 929, 174, 402, 344, 699]",6
2386,238,"[238, 991, 326, 753, 922, 397, 891]",7
2387,238,"[238, 808, 613, 539, 423, 162, 522]",7
2388,238,"[238, 137, 405, 299, 748, 771, 780]",7
2389,238,"[238, 961, 732, 534, 236, 56, 754]",7
2390,239,"[239, 249, 48, 462, 290]",5
2391,239,"[239, 554, 222, 749, 716]",5
2392,239,"[239, 439, 19, 694, 699]",5
2393,239,"[239, 249, 54, 267, 700, 891]",6
2394,239,"[239, 554, 222, 749, 805, 200]",6
2395,239,"[239, 439, 941, 457, 149, 522]",6
2396,239,"[239, 554, 222, 110, 771, 780]",6
2397,239,"[239, 249, 816, 91, 727, 335]",6
2398,239,"[239, 439, 721, 390, 565, 605]",6
2399,239,"[239, 439, 721, 482, 725, 95]",6
2400,240,"[240, 158, 295, 834, 200]",5
2401,240,"[240, 827, 142, 720, 71, 754]",6
2402,240,"[240, 827, 108, 752, 694, 699]",6
2403,240,"[240, 158, 295, 299, 255, 119, 290]",7
2404,240,"[240, 158, 295, 299, 748, 771, 780]",7
2405,240,"[240, 827, 142, 626, 676, 565, 605]",7
2406,240,"[240, 827, 156, 121, 482, 725, 95]",7
2407,240,"[240, 158, 295, 299, 116, 2, 581, 891]",8
2408,240,"[240, 827, 598, 277, 486, 832, 221, 716]",8
2409,240,"[240, 158, 295, 299, 668, 373, 727, 335]",8
2410,241,"[241, 647, 162, 522]",4
2411,241,"[241, 163, 267, 700, 891]",5
2412,241,"[241, 647, 841, 917, 834, 200]",6
2413,241,"[241, 647, 396, 242, 771, 780]",6
2414,241,"[241, 283, 829, 641, 833, 754]",6
2415,241,"[241, 647, 721, 390, 565, 605]",6
2416,241,"[241, 647, 721, 482, 725, 95]",6
2417,241,"[241, 681, 278, 446, 40, 119, 290]",7
2418,241,"[241, 163, 613, 808, 196, 727, 335]",7
2419,241,"[241, 647, 721, 439, 19, 694, 699]",7
2420,242,"[242, 771, 780]",3
2421,242,"[242, 353, 647, 162, 522]",5
2422,242,"[242, 771, 110, 725, 95]",5
2423,242,"[242, 771, 110, 515, 574, 290]",6
2424,242,"[242, 353, 740, 21, 397, 891]",6
2425,242,"[242, 771, 110, 222, 749, 716]",6
2426,242,"[242, 506, 407, 409, 304, 154, 200]",7
2427,242,"[242, 652, 204, 183, 976, 580, 335]",7
2428,242,"[242, 506, 407, 97, 307, 71, 754]",7
2429,242,"[242, 771, 317, 644, 521, 540, 699]",7
2430,243,"[243, 265, 467, 924, 335]",5
2431,243,"[243, 265, 150, 21, 397, 891]",6
2432,243,"[243, 265, 554, 222, 749, 716]",6
2433,243,"[243, 265, 150, 83, 268, 605]",6
2434,243,"[243, 265, 554, 222, 749, 805, 200]",7
2435,243,"[243, 265, 554, 222, 110, 771, 780]",7
2436,243,"[243, 265, 467, 294, 125, 344, 699]",7
2437,243,"[243, 265, 150, 600, 726, 920, 95]",7
2438,243,"[243, 265, 554, 444, 489, 572, 119, 290]",8
2439,243,"[243, 265, 467, 924, 845, 79, 56, 754]",8
2440,244,"[244, 222, 749, 716]",4
2441,244,"[244, 222, 749, 805, 200]",5
2442,244,"[244, 222, 110, 771, 780]",5
2443,244,"[244, 337, 302, 268, 605]",5
2444,244,"[244, 222, 110, 725, 95]",5
2445,244,"[244, 114, 791, 711, 119, 290]",6
2446,244,"[244, 337, 54, 267, 700, 891]",6
2447,244,"[244, 222, 360, 91, 727, 335]",6
2448,244,"[244, 440, 124, 638, 540, 699]",6
2449,244,"[244, 337, 205, 841, 647, 162, 522]",7
2450,245,"[245, 974, 154, 200]",4
2451,245,"[245, 974, 722, 162, 522]",5
2452,245,"[245, 194, 370, 714, 95]",5
2453,245,"[245, 194, 653, 455, 462, 290]",6
2454,245,"[245, 232, 942, 975, 674, 891]",6
2455,245,"[245, 232, 942, 712, 627, 716]",6
2456,245,"[245, 194, 463, 976, 580, 335]",6
2457,245,"[245, 194, 653, 720, 71, 754]",6
2458,245,"[245, 253, 39, 19, 694, 699]",6
2459,245,"[245, 974, 482, 725, 110, 771, 780]",7
2460,246,"[246, 203, 742, 95]",4
2461,246,"[246, 409, 304, 154, 200]",5
2462,246,"[246, 203, 712, 627, 716]",5
2463,246,"[246, 203, 460, 117, 119, 290]",6
2464,246,"[246, 600, 150, 21, 397, 891]",6
2465,246,"[246, 704, 8, 366, 162, 522]",6
2466,246,"[246, 600, 126, 110, 771, 780]",6
2467,246,"[246, 409, 234, 79, 56, 754]",6
2468,246,"[246, 409, 304, 432, 966, 699]",6
2469,246,"[246, 600, 150, 83, 268, 605]",6
2470,247,"[247, 996, 447, 716]",4
2471,247,"[247, 877, 807, 95]",4
2472,247,"[247, 996, 352, 255, 119, 290]",6
2473,247,"[247, 996, 352, 596, 674, 891]",6
2474,247,"[247, 877, 1, 329, 154, 200]",6
2475,247,"[247, 933, 890, 196, 727, 335]",6
2476,247,"[247, 999, 288, 175, 268, 605]",6
2477,247,"[247, 933, 571, 222, 110, 771, 780]",7
2478,247,"[247, 996, 854, 534, 236, 56, 754]",7
2479,247,"[247, 999, 873, 171, 521, 540, 699]",7
2480,248,"[248, 921, 716]",3
2481,248,"[248, 257, 301, 713, 290]",5
2482,248,"[248, 921, 181, 397, 891]",5
2483,248,"[248, 817, 329, 154, 200]",5
2484,248,"[248, 159, 978, 73, 605]",5
2485,248,"[248, 921, 181, 845, 924, 335]",6
2486,248,"[248, 184, 234, 79, 56, 754]",6
2487,248,"[248, 921, 525, 485, 966, 699]",6
2488,248,"[248, 184, 234, 32, 714, 95]",6
2489,248,"[248, 921, 525, 485, 106, 423, 162, 522]",8
2490,249,"[249, 48, 462, 290]",4
2491,249,"[249, 54, 267, 700, 891]",5
2492,249,"[249, 816, 91, 727, 335]",5
2493,249,"[249, 658, 713, 943, 834, 200]",6
2494,249,"[249, 239, 554, 222, 749, 716]",6
2495,249,"[249, 48, 460, 954, 735, 754]",6
2496,249,"[249, 239, 439, 19, 694, 699]",6
2497,249,"[249, 54, 267, 302, 268, 605]",6
2498,249,"[249, 48, 460, 203, 742, 95]",6
2499,249,"[249, 239, 439, 941, 457, 149, 522]",7
2500,250,"[250, 11, 117, 119, 290]",5
2501,250,"[250, 11, 117, 119, 40, 891]",6
2502,250,"[250, 869, 49, 295, 834, 200]",6
2503,250,"[250, 710, 814, 983, 771, 780]",6
2504,250,"[250, 710, 77, 50, 56, 754]",6
2505,250,"[250, 11, 411, 638, 540, 699]",6
2506,250,"[250, 11, 117, 107, 73, 605]",6
2507,250,"[250, 710, 448, 473, 835, 95]",6
2508,250,"[250, 869, 971, 539, 423, 162, 522]",7
2509,250,"[250, 710, 448, 793, 74, 627, 716]",7
2510,251,"[251, 632, 290]",3
2511,251,"[251, 432, 966, 699]",4
2512,251,"[251, 432, 304, 154, 200]",5
2513,251,"[251, 910, 712, 627, 716]",5
2514,251,"[251, 384, 406, 73, 605]",5
2515,251,"[251, 756, 425, 181, 397, 891]",6
2516,251,"[251, 384, 406, 635, 162, 522]",6
2517,251,"[251, 756, 303, 868, 771, 780]",6
2518,251,"[251, 632, 737, 297, 727, 335]",6
2519,251,"[251, 910, 803, 236, 56, 754]",6
2520,252,"[252, 362, 580, 335]",4
2521,252,"[252, 962, 778, 920, 95]",5
2522,252,"[252, 620, 513, 977, 529, 290]",6
2523,252,"[252, 362, 528, 102, 581, 891]",6
2524,252,"[252, 620, 513, 457, 149, 522]",6
2525,252,"[252, 362, 528, 125, 344, 699]",6
2526,252,"[252, 962, 208, 482, 974, 154, 200]",7
2527,252,"[252, 962, 176, 122, 74, 627, 716]",7
2528,252,"[252, 620, 513, 977, 529, 724, 780]",7
2529,252,"[252, 362, 314, 15, 954, 735, 754]",7
2530,253,"[253, 185, 682, 574, 290]",5
2531,253,"[253, 245, 974, 154, 200]",5
2532,253,"[253, 39, 19, 694, 699]",5
2533,253,"[253, 185, 682, 596, 674, 891]",6
2534,253,"[253, 245, 974, 722, 162, 522]",6
2535,253,"[253, 185, 682, 317, 771, 780]",6
2536,253,"[253, 185, 682, 845, 924, 335]",6
2537,253,"[253, 185, 258, 762, 833, 754]",6
2538,253,"[253, 245, 194, 370, 714, 95]",6
2539,253,"[253, 185, 493, 564, 717, 221, 716]",7
2540,254,"[254, 990, 795, 93, 200]",5
2541,254,"[254, 990, 83, 268, 605]",5
2542,254,"[254, 880, 786, 742, 95]",5
2543,254,"[254, 880, 437, 536, 447, 716]",6
2544,254,"[254, 880, 853, 868, 771, 780]",6
2545,254,"[254, 673, 77, 50, 56, 754]",6
2546,254,"[254, 673, 124, 638, 540, 699]",6
2547,254,"[254, 990, 83, 489, 572, 119, 290]",7
2548,254,"[254, 990, 83, 150, 21, 397, 891]",7
2549,254,"[254, 774, 270, 513, 457, 149, 522]",7
2550,255,"[255, 119, 290]",3
2551,255,"[255, 119, 40, 891]",4
2552,255,"[255, 299, 295, 834, 200]",5
2553,255,"[255, 352, 996, 447, 716]",5
2554,255,"[255, 299, 748, 771, 780]",5
2555,255,"[255, 352, 890, 196, 727, 335]",6
2556,255,"[255, 299, 295, 834, 694, 699]",6
2557,255,"[255, 119, 117, 107, 73, 605]",6
2558,255,"[255, 299, 116, 844, 178, 20, 754]",7
2559,255,"[255, 119, 117, 460, 203, 742, 95]",7
2560,256,"[256, 433, 855, 699]",4
2561,256,"[256, 116, 2, 581, 891]",5
2562,256,"[256, 346, 366, 162, 522]",5
2563,256,"[256, 303, 868, 771, 780]",5
2564,256,"[256, 346, 196, 727, 335]",5
2565,256,"[256, 192, 726, 920, 95]",5
2566,256,"[256, 116, 299, 255, 119, 290]",6
2567,256,"[256, 303, 409, 304, 154, 200]",6
2568,256,"[256, 192, 122, 74, 627, 716]",6
2569,256,"[256, 116, 844, 178, 20, 754]",6
2570,257,"[257, 301, 713, 290]",4
2571,257,"[257, 248, 921, 716]",4
2572,257,"[257, 248, 921, 181, 397, 891]",6
2573,257,"[257, 248, 817, 329, 154, 200]",6
2574,257,"[257, 301, 460, 954, 735, 754]",6
2575,257,"[257, 209, 567, 432, 966, 699]",6
2576,257,"[257, 248, 159, 978, 73, 605]",6
2577,257,"[257, 301, 460, 203, 742, 95]",6
2578,257,"[257, 209, 815, 682, 317, 771, 780]",7
2579,257,"[257, 137, 238, 808, 196, 727, 335]",7
2580,258,"[258, 48, 462, 290]",4
2581,258,"[258, 762, 833, 754]",4
2582,258,"[258, 185, 682, 596, 674, 891]",6
2583,258,"[258, 762, 8, 366, 162, 522]",6
2584,258,"[258, 185, 682, 317, 771, 780]",6
2585,258,"[258, 48, 939, 761, 924, 335]",6
2586,258,"[258, 185, 682, 500, 684, 699]",6
2587,258,"[258, 48, 460, 203, 742, 95]",6
2588,258,"[258, 185, 253, 245, 974, 154, 200]",7
2589,258,"[258, 185, 493, 564, 717, 221, 716]",7
2590,259,"[259, 969, 50, 56, 754]",5
2591,259,"[259, 969, 50, 884, 699]",5
2592,259,"[259, 969, 357, 276, 632, 290]",6
2593,259,"[259, 916, 479, 481, 952, 891]",6
2594,259,"[259, 916, 42, 858, 921, 716]",6
2595,259,"[259, 969, 98, 191, 724, 780]",6
2596,259,"[259, 557, 869, 49, 295, 834, 200]",7
2597,259,"[259, 557, 904, 849, 457, 149, 522]",7
2598,259,"[259, 557, 558, 346, 196, 727, 335]",7
2599,259,"[259, 969, 98, 912, 230, 73, 605]",7
2600,260,"[260, 860, 446, 40, 891]",5
2601,260,"[260, 537, 765, 805, 200]",5
2602,260,"[260, 537, 636, 71, 754]",5
2603,260,"[260, 840, 485, 966, 699]",5
2604,260,"[260, 194, 370, 714, 95]",5
2605,260,"[260, 860, 446, 40, 119, 290]",6
2606,260,"[260, 537, 765, 805, 749, 716]",6
2607,260,"[260, 194, 463, 976, 580, 335]",6
2608,260,"[260, 860, 5, 708, 268, 605]",6
2609,260,"[260, 840, 485, 106, 423, 162, 522]",7
2610,261,"[261, 226, 329, 154, 200]",5
2611,261,"[261, 226, 14, 556, 632, 290]",6
2612,261,"[261, 226, 14, 762, 833, 754]",6
2613,261,"[261, 226, 174, 402, 344, 699]",6
2614,261,"[261, 226, 329, 817, 248, 921, 716]",7
2615,261,"[261, 226, 329, 965, 370, 714, 95]",7
2616,261,"[261, 226, 449, 610, 116, 2, 581, 891]",8
2617,261,"[261, 226, 703, 503, 941, 457, 149, 522]",8
2618,261,"[261, 226, 289, 321, 644, 317, 771, 780]",8
2619,261,"[261, 226, 329, 965, 349, 297, 727, 335]",8
2620,262,"[262, 842, 211, 356, 290]",5
2621,262,"[262, 942, 975, 674, 891]",5
2622,262,"[262, 942, 712, 627, 716]",5
2623,262,"[262, 842, 980, 833, 754]",5
2624,262,"[262, 942, 49, 295, 834, 200]",6
2625,262,"[262, 971, 539, 423, 162, 522]",6
2626,262,"[262, 971, 439, 19, 694, 699]",6
2627,262,"[262, 942, 712, 203, 742, 95]",6
2628,262,"[262, 971, 631, 202, 110, 771, 780]",7
2629,262,"[262, 790, 15, 314, 362, 580, 335]",7
2630,263,"[263, 203, 742, 95]",4
2631,263,"[263, 122, 74, 627, 716]",5
2632,263,"[263, 296, 762, 833, 754]",5
2633,263,"[263, 269, 391, 684, 699]",5
2634,263,"[263, 203, 460, 117, 119, 290]",6
2635,263,"[263, 122, 74, 25, 40, 891]",6
2636,263,"[263, 122, 84, 635, 162, 522]",6
2637,263,"[263, 122, 890, 196, 727, 335]",6
2638,263,"[263, 203, 246, 409, 304, 154, 200]",7
2639,263,"[263, 28, 244, 222, 110, 771, 780]",7
2640,264,"[264, 552, 897, 200]",4
2641,264,"[264, 210, 495, 609, 891]",5
2642,264,"[264, 210, 791, 711, 119, 290]",6
2643,264,"[264, 552, 300, 78, 871, 522]",6
2644,264,"[264, 316, 36, 996, 447, 716]",6
2645,264,"[264, 552, 300, 784, 724, 780]",6
2646,264,"[264, 316, 584, 91, 727, 335]",6
2647,264,"[264, 260, 537, 636, 71, 754]",6
2648,264,"[264, 316, 411, 638, 540, 699]",6
2649,264,"[264, 552, 281, 769, 742, 95]",6
2650,265,"[265, 467, 924, 335]",4
2651,265,"[265, 150, 21, 397, 891]",5
2652,265,"[265, 554, 222, 749, 716]",5
2653,265,"[265, 150, 83, 268, 605]",5
2654,265,"[265, 554, 222, 749, 805, 200]",6
2655,265,"[265, 554, 222, 110, 771, 780]",6
2656,265,"[265, 467, 294, 125, 344, 699]",6
2657,265,"[265, 150, 600, 726, 920, 95]",6
2658,265,"[265, 554, 444, 489, 572, 119, 290]",7
2659,265,"[265, 467, 924, 845, 79, 56, 754]",7
2660,266,"[266, 110, 771, 780]",4
2661,266,"[266, 110, 725, 95]",4
2662,266,"[266, 110, 515, 574, 290]",5
2663,266,"[266, 544, 102, 581, 891]",5
2664,266,"[266, 429, 635, 162, 522]",5
2665,266,"[266, 110, 222, 749, 716]",5
2666,266,"[266, 734, 845, 924, 335]",5
2667,266,"[266, 110, 222, 749, 805, 200]",6
2668,266,"[266, 734, 845, 79, 56, 754]",6
2669,266,"[266, 429, 635, 406, 73, 605]",6
2670,267,"[267, 700, 891]",3
2671,267,"[267, 302, 268, 605]",4
2672,267,"[267, 700, 891, 40, 119, 290]",6
2673,267,"[267, 302, 518, 926, 93, 200]",6
2674,267,"[267, 163, 241, 647, 162, 522]",6
2675,267,"[267, 383, 456, 996, 447, 716]",6
2676,267,"[267, 383, 336, 307, 71, 754]",6
2677,267,"[267, 672, 859, 416, 684, 699]",6
2678,267,"[267, 163, 570, 353, 242, 771, 780]",7
2679,267,"[267, 163, 613, 808, 196, 727, 335]",7
2680,268,"[268, 605]",2
2681,268,"[268, 302, 267, 700, 891]",5
2682,268,"[268, 708, 638, 540, 699]",5
2683,268,"[268, 83, 489, 572, 119, 290]",6
2684,268,"[268, 83, 990, 795, 93, 200]",6
2685,268,"[268, 175, 919, 982, 835, 95]",6
2686,268,"[268, 605, 73, 406, 635, 162, 522]",7
2687,268,"[268, 302, 821, 414, 233, 627, 716]",7
2688,268,"[268, 83, 150, 21, 191, 724, 780]",7
2689,268,"[268, 83, 480, 528, 362, 580, 335]",7
2690,269,"[269, 391, 684, 699]",4
2691,269,"[269, 391, 761, 924, 335]",5
2692,269,"[269, 296, 762, 833, 754]",5
2693,269,"[269, 263, 203, 742, 95]",5
2694,269,"[269, 391, 61, 572, 119, 290]",6
2695,269,"[269, 391, 761, 495, 609, 891]",6
2696,269,"[269, 391, 761, 495, 805, 200]",6
2697,269,"[269, 263, 122, 74, 627, 716]",6
2698,269,"[269, 296, 762, 8, 366, 162, 522]",7
2699,269,"[269, 906, 271, 878, 748, 771, 780]",7
2700,270,"[270, 513, 977, 529, 290]",5
2701,270,"[270, 513, 457, 149, 522]",5
2702,270,"[270, 513, 977, 529, 724, 780]",6
2703,270,"[270, 143, 561, 845, 924, 335]",6
2704,270,"[270, 357, 969, 50, 56, 754]",6
2705,270,"[270, 357, 969, 50, 884, 699]",6
2706,270,"[270, 774, 17, 778, 920, 95]",6
2707,270,"[270, 143, 561, 845, 181, 397, 891]",7
2708,270,"[270, 357, 407, 409, 304, 154, 200]",7
2709,270,"[270, 143, 697, 624, 717, 221, 716]",7
2710,271,"[271, 878, 748, 771, 780]",5
2711,271,"[271, 659, 390, 565, 605]",5
2712,271,"[271, 906, 219, 427, 462, 290]",6
2713,271,"[271, 659, 390, 532, 609, 891]",6
2714,271,"[271, 468, 909, 765, 805, 200]",6
2715,271,"[271, 428, 561, 845, 924, 335]",6
2716,271,"[271, 428, 872, 744, 735, 754]",6
2717,271,"[271, 906, 269, 391, 684, 699]",6
2718,271,"[271, 878, 810, 551, 835, 95]",6
2719,271,"[271, 878, 810, 777, 722, 162, 522]",7
2720,272,"[272, 544, 102, 581, 891]",5
2721,272,"[272, 544, 102, 987, 574, 290]",6
2722,272,"[272, 566, 644, 926, 93, 200]",6
2723,272,"[272, 544, 266, 110, 771, 780]",6
2724,272,"[272, 566, 385, 426, 833, 754]",6
2725,272,"[272, 566, 644, 521, 540, 699]",6
2726,272,"[272, 566, 988, 32, 714, 95]",6
2727,272,"[272, 544, 266, 429, 635, 162, 522]",7
2728,272,"[272, 796, 671, 131, 996, 447, 716]",7
2729,272,"[272, 566, 988, 893, 362, 580, 335]",7
2730,273,"[273, 419, 145, 917, 834, 200]",6
2731,273,"[273, 953, 844, 178, 20, 754]",6
2732,273,"[273, 419, 736, 638, 540, 699]",6
2733,273,"[273, 953, 844, 982, 835, 95]",6
2734,273,"[273, 419, 145, 616, 943, 713, 290]",7
2735,273,"[273, 953, 844, 116, 2, 581, 891]",7
2736,273,"[273, 419, 933, 247, 996, 447, 716]",7
2737,273,"[273, 419, 736, 691, 868, 771, 780]",7
2738,273,"[273, 419, 933, 890, 196, 727, 335]",7
2739,273,"[273, 419, 736, 638, 708, 268, 605]",7
2740,274,"[274, 966, 699]",3
2741,274,"[274, 849, 457, 149, 522]",5
2742,274,"[274, 820, 720, 71, 754]",5
2743,274,"[274, 966, 432, 251, 632, 290]",6
2744,274,"[274, 820, 214, 495, 609, 891]",6
2745,274,"[274, 966, 432, 304, 154, 200]",6
2746,274,"[274, 966, 485, 525, 921, 716]",6
2747,274,"[274, 966, 57, 778, 920, 95]",6
2748,274,"[274, 820, 214, 495, 761, 924, 335]",7
2749,274,"[274, 966, 434, 22, 107, 73, 605]",7
2750,275,"[275, 719, 772, 211, 356, 290]",6
2751,275,"[275, 719, 772, 211, 952, 891]",6
2752,275,"[275, 948, 294, 467, 924, 335]",6
2753,275,"[275, 948, 294, 125, 344, 699]",6
2754,275,"[275, 948, 232, 245, 974, 154, 200]",7
2755,275,"[275, 719, 959, 429, 635, 162, 522]",7
2756,275,"[275, 948, 541, 131, 996, 447, 716]",7
2757,275,"[275, 719, 959, 878, 748, 771, 780]",7
2758,275,"[275, 948, 47, 847, 79, 56, 754]",7
2759,275,"[275, 948, 328, 990, 83, 268, 605]",7
2760,276,"[276, 632, 290]",3
2761,276,"[276, 126, 110, 771, 780]",5
2762,276,"[276, 126, 110, 725, 95]",5
2763,276,"[276, 632, 290, 119, 40, 891]",6
2764,276,"[276, 126, 110, 222, 749, 716]",6
2765,276,"[276, 632, 737, 297, 727, 335]",6
2766,276,"[276, 357, 969, 50, 56, 754]",6
2767,276,"[276, 632, 251, 432, 966, 699]",6
2768,276,"[276, 357, 407, 409, 304, 154, 200]",7
2769,276,"[276, 357, 270, 513, 457, 149, 522]",7
2770,277,"[277, 497, 93, 200]",4
2771,277,"[277, 815, 682, 574, 290]",5
2772,277,"[277, 486, 832, 221, 716]",5
2773,277,"[277, 644, 317, 771, 780]",5
2774,277,"[277, 486, 832, 924, 335]",5
2775,277,"[277, 644, 521, 540, 699]",5
2776,277,"[277, 815, 682, 596, 674, 891]",6
2777,277,"[277, 843, 642, 985, 735, 754]",6
2778,277,"[277, 843, 642, 978, 73, 605]",6
2779,277,"[277, 843, 642, 539, 423, 162, 522]",7
2780,278,"[278, 446, 40, 891]",4
2781,278,"[278, 446, 40, 119, 290]",5
2782,278,"[278, 139, 83, 268, 605]",5
2783,278,"[278, 86, 877, 807, 95]",5
2784,278,"[278, 681, 241, 647, 162, 522]",6
2785,278,"[278, 86, 793, 74, 627, 716]",6
2786,278,"[278, 446, 860, 482, 974, 154, 200]",7
2787,278,"[278, 86, 793, 64, 761, 924, 335]",7
2788,278,"[278, 446, 794, 153, 79, 56, 754]",7
2789,278,"[278, 375, 147, 764, 591, 884, 699]",7
2790,279,"[279, 754]",2
2791,279,"[279, 611, 403, 335]",4
2792,279,"[279, 611, 717, 221, 716]",5
2793,279,"[279, 754, 833, 935, 966, 699]",6
2794,279,"[279, 754, 735, 410, 998, 574, 290]",7
2795,279,"[279, 611, 717, 624, 676, 565, 605]",7
2796,279,"[279, 754, 735, 985, 32, 714, 95]",7
2797,279,"[279, 754, 56, 79, 845, 181, 397, 891]",8
2798,279,"[279, 611, 227, 381, 819, 495, 805, 200]",8
2799,279,"[279, 754, 833, 426, 106, 423, 162, 522]",8
2800,280,"[280, 807, 95]",3
2801,280,"[280, 569, 952, 891]",4
2802,280,"[280, 707, 401, 455, 462, 290]",6
2803,280,"[280, 569, 919, 175, 268, 605]",6
2804,280,"[280, 807, 877, 1, 329, 154, 200]",7
2805,280,"[280, 807, 877, 247, 996, 447, 716]",7
2806,280,"[280, 807, 95, 725, 110, 771, 780]",7
2807,280,"[280, 707, 357, 969, 50, 56, 754]",7
2808,280,"[280, 707, 357, 969, 50, 884, 699]",7
2809,280,"[280, 707, 401, 361, 941, 457, 149, 522]",8
2810,281,"[281, 552, 897, 200]",4
2811,281,"[281, 769, 742, 95]",4
2812,281,"[281, 398, 596, 674, 891]",5
2813,281,"[281, 398, 596, 682, 574, 290]",6
2814,281,"[281, 552, 300, 78, 871, 522]",6
2815,281,"[281, 552, 300, 784, 724, 780]",6
2816,281,"[281, 398, 596, 352, 996, 447, 716]",7
2817,281,"[281, 398, 596, 682, 845, 924, 335]",7
2818,281,"[281, 398, 596, 682, 500, 684, 699]",7
2819,281,"[281, 769, 482, 721, 390, 565, 605]",7
2820,282,"[282, 9, 402, 344, 699]",5
2821,282,"[282, 9, 31, 596, 674, 891]",6
2822,282,"[282, 358, 437, 536, 447, 716]",6
2823,282,"[282, 937, 691, 868, 771, 780]",6
2824,282,"[282, 358, 802, 726, 920, 95]",6
2825,282,"[282, 937, 418, 219, 427, 462, 290]",7
2826,282,"[282, 358, 437, 298, 926, 93, 200]",7
2827,282,"[282, 358, 802, 84, 635, 162, 522]",7
2828,282,"[282, 937, 691, 216, 307, 71, 754]",7
2829,282,"[282, 881, 433, 256, 346, 196, 727, 335]",8
2830,283,"[283, 241, 647, 162, 522]",5
2831,283,"[283, 829, 641, 833, 754]",5
2832,283,"[283, 376, 189, 255, 119, 290]",6
2833,283,"[283, 241, 163, 267, 700, 891]",6
2834,283,"[283, 376, 189, 170, 834, 200]",6
2835,283,"[283, 241, 647, 396, 242, 771, 780]",7
2836,283,"[283, 829, 979, 183, 976, 580, 335]",7
2837,283,"[283, 376, 189, 170, 834, 694, 699]",7
2838,283,"[283, 241, 647, 721, 390, 565, 605]",7
2839,283,"[283, 829, 979, 183, 370, 714, 95]",7
2840,284,"[284, 496, 394, 834, 200]",5
2841,284,"[284, 496, 394, 834, 694, 699]",6
2842,284,"[284, 115, 950, 15, 160, 119, 290]",7
2843,284,"[284, 496, 394, 210, 495, 609, 891]",7
2844,284,"[284, 115, 950, 539, 423, 162, 522]",7
2845,284,"[284, 115, 950, 15, 954, 735, 754]",7
